name,item_code,item_name,item_group,stock_uom,description,is_stock_item,is_sales_item,is_purchase_item,disabled
,ASM-NISSAN-VEHICLES-YD25-ENGINE-DVC-ASSY-PKB-C-HANDBRAKE-CABLE-LONG,"Nissan vehicles – YD25 engine - DVC ASSY-PKB C (handbrake cable, long)",Brake System,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Brake System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-PACK-BRAKE-SHIMS,Nissan vehicles – YD25 engine - PACK (brake shims),Brake System,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Brake System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-SPACER-VACUUM-BOOST-BRAKE-SERVO-BOLT,Nissan vehicles – YD25 engine - SPACER VACUUM BOOST (brake servo bolt),Brake System,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Brake System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-BRAKE-PAD-PLATES,Nissan vehicles – YD25 engine - Brake pad plates,Brake System,Set,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Brake System; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-ABS-SENSOR,Nissan vehicles – YD25 engine - ABS sensor,Brake System,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Brake System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-DRIVE-SHAFT-BOOT,Nissan vehicles – YD25 engine - Drive shaft boot,Axle,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Axle; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-SEAL-HUB-FRONT-FRONT-GREASE-SEALS,Nissan vehicles – YD25 engine - SEAL HUB FRONT (Front grease seals),Axle,Set,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Axle; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-BEARING-ASSY-FR-WHEEL-BEARINGS-INNER,Nissan vehicles – YD25 engine - BEARING ASSY-FR (Wheel bearings inner),Axle,Set,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Axle; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-BEARING-KLM3008-WHEEL-BEARINGS-OUTER,Nissan vehicles – YD25 engine - Bearing KLM3008 (Wheel bearings outer),Axle,Set,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Axle; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-SHAFT-ASSY-FRON-DRIVE-SHAFT,Nissan vehicles – YD25 engine - SHAFT ASSY FRON (Drive shaft),Axle,Set,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Axle; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-ORNAMENT-ROAD-C-HUB-CAP,Nissan vehicles – YD25 engine - ORNAMENT ROAD C (Hub cap),Axle,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Axle; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-LEVER-COMPLETE-ACCELERATOR-PEDAL,Nissan vehicles – YD25 engine - LEVER-COMPLETE (*Accelerator pedal),Axle,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Axle; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-CYL-ASSY-RR-WHE-WHEEL-CYLINDER,Nissan vehicles – YD25 engine - CYL ASSY-RR WHE (Wheel cylinder),Axle,Set,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Axle; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-NUT-WHEEL-LOCK-NUT,Nissan vehicles – YD25 engine - Nut (Wheel lock nut),Axle,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Axle; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-WASH-LOCK-WHEEL-WHEEL-HUB-WASHERS,Nissan vehicles – YD25 engine - Wash-lock Wheel (Wheel hub washers),Axle,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Axle; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-SCR-TRUSS-HD-WHEEL-HUB-SCREW,Nissan vehicles – YD25 engine - Scr-truss HD (Wheel hub screw),Axle,Set,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Axle; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-COMP-BRG-NEEDLE-WHEEL-HUB-LOCK-NUT,Nissan vehicles – YD25 engine - COMP BRG NEEDLE (Wheel hub lock nut),Axle,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Axle; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-HUB-ASSY-AUTO-F-FREE-RUNNING-HUB,Nissan vehicles – YD25 engine - HUB ASSY-AUTO F (Free running hub),Axle,Set,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Axle; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-BELT-ALTNTR,Nissan vehicles – YD25 engine - BELT-ALTNTR,Engine Components,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-BELT-COMPRESSOR,Nissan vehicles – YD25 engine - BELT-COMPRESSOR,Engine Components,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-BELT-POWER-STEE,Nissan vehicles – YD25 engine - BELT-POWER STEE,Engine Components,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-GUIDE-CHAIN-TEN-GUIDE-CHAIN-TENSIONER-SMALL,"Nissan vehicles – YD25 engine - GUIDE-CHAIN TEN (Guide chain tensioner, small)",Engine Components,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-GUIDE-CHAIN-TEN-GUIDE-CHAIN-TENSIONER-BIG,"Nissan vehicles – YD25 engine - GUIDE-CHAIN TEN (Guide chain tensioner, big)",Engine Components,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-CHAIN-TIMING-CA-TIMING-CHAIN-LOOSE-END,Nissan vehicles – YD25 engine - CHAIN-TIMING CA (Timing chain loose end),Engine Components,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-CHAIN-TIMING-CA-TIMING-CHAIN-TENSION-END,Nissan vehicles – YD25 engine - CHAIN-TIMING CA (Timing chain tension end),Engine Components,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-TENSION-CHAIN,Nissan vehicles – YD25 engine - Tension Chain,Engine Components,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-SEAL-OIL-CRANKS-CRANKSHAFT-OIL-SEAL-FRONT,"Nissan vehicles – YD25 engine - SEAL-OIL CRANKS (Crankshaft oil seal, front)",Engine Components,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-SEAL-OIL-CRANKS-CRANKSHAFT-OIL-SEAL-REAR,"Nissan vehicles – YD25 engine - SEAL-OIL CRANKS (Crankshaft oil seal, rear))",Engine Components,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-HEAD-CYLINDER-CYLINDER-HEAD,Nissan vehicles – YD25 engine - HEAD CYLINDER (Cylinder head),Engine Components,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-CYLINDER-HEAD-REFACING,Nissan vehicles – YD25 engine - Cylinder head refacing,Engine Components,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-GASKET-CYLINDER-CYLINDE-HEAD-GASKET,Nissan vehicles – YD25 engine - Gasket Cylinder (Cylinde head gasket),Engine Components,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-GASKET-ROCKER-C-ROCKER-COVER-GASKET,Nissan vehicles – YD25 engine - GASKET-ROCKER C (Rocker cover gasket),Engine Components,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-INSULATOR-ENGIN-ENGINE-MOUNTING-REAR,"Nissan vehicles – YD25 engine - INSULATOR-ENGIN (Engine mounting, rear)",Engine Components,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-INSULATOR-ENG-M-ENGINE-MOUNTING-FRONT,"Nissan vehicles – YD25 engine - INSULATOR-ENG M (Engine mounting, front)",Engine Components,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-PLUG-DRAIN,Nissan vehicles – YD25 engine - Plug Drain,Engine Components,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-ENGINE-BARE-COMPLETE-ENGINE-ASSY,"Nissan vehicles – YD25 engine - ENGINE BARE, complete engine assy",Engine Components,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-RING-SET-PISTON-PISTON-RINGS,Nissan vehicles – YD25 engine - RING SET-PISTON (Piston rings),Engine Components,Set,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Components; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-PISTON-WITH-PIN-PISTON,Nissan vehicles – YD25 engine - PISTON WITH PIN (Piston),Engine Components,Set,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Components; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-BEARING-SET-MAIN-BEARINGS,Nissan vehicles – YD25 engine - Bearing Set (Main bearings),Engine Components,Set,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Components; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-BUSHING-SET-CON-PIECE-BEARINGS,Nissan vehicles – YD25 engine - BUSHING SET-CON (Piece bearings),Engine Components,Set,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Components; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-BLOCK-SLEEVE,Nissan vehicles – YD25 engine - Block Sleeve,Engine Components,Set,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Components; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-GASKET-ENGINE-OVERHAUL-GASKET-KIT,Nissan vehicles – YD25 engine - GASKET-ENGINE (Overhaul gasket kit),Engine Components,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-ROD-COMP-CON-CONNECTING-RODS,Nissan vehicles – YD25 engine - ROD COMP-CON (Connecting rods),Engine Components,Set,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Components; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-PUMP-INJECTION-INJECTOR-PUMP,Nissan vehicles – YD25 engine - PUMP INJECTION (Injector pump),Engine Components,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-INJECTOR-PUMP-SERVICE,Nissan vehicles – YD25 engine - injector pump service,Engine Components,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-FLUID-GASKET-SEALANT-TUBE,Nissan vehicles – YD25 engine - Fluid Gasket (Sealant tube),Engine Components,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-FAN-COOLING,Nissan vehicles – YD25 engine - FAN COOLING,Engine Components,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-CANSHAFT-PULLEY,Nissan vehicles – YD25 engine - Canshaft pulley,Engine Components,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-CRANKSHAFT-PULLEY,Nissan vehicles – YD25 engine - Crankshaft pulley,Engine Components,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Components; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-FAN-ASSY-COND-AC-FAN-SHROUD,Nissan vehicles – YD25 engine - FAN ASSY-COND (AC fan shroud),Engine Cooling System,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Cooling System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-SHROUD-RAD-LOWE-COOLING-FAN-SHROUD,Nissan vehicles – YD25 engine - Shroud-rad.lowe (Cooling fan shroud),Engine Cooling System,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Cooling System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-RADIATOR-ASSY,Nissan vehicles – YD25 engine - Radiator assy,Engine Cooling System,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Cooling System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-CAP-ASSY-PRESSU-RADIATOR-CAP,Nissan vehicles – YD25 engine - CAP ASSY-PRESSU (Radiator cap),Engine Cooling System,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Cooling System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-MOUNTING-RUBBER-UPPER-RADIATOR-MOUNTINGS,Nissan vehicles – YD25 engine - MOUNTING RUBBER (Upper radiator mountings),Engine Cooling System,Set,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Cooling System; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-RUBBER-MOUNTING-LOWER-RADIATOR-MOUNTING,Nissan vehicles – YD25 engine - RUBBER-MOUNTING (Lower radiator mounting),Engine Cooling System,Set,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Cooling System; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-HOSE-RESERVE-TA-RESERVE-TANK-PIPE,Nissan vehicles – YD25 engine - HOSE-RESERVE TA (Reserve tank pipe),Engine Cooling System,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Cooling System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-NOZZLE-WASHER-WIPER-NOZZLES,Nissan vehicles – YD25 engine - Nozzle Washer (Wiper nozzles),Engine Cooling System,Set,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Cooling System; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-TANK-ASSY-RESER-RESERVOIR-TANK,Nissan vehicles – YD25 engine - TANK ASSY-RESER (Reservoir tank),Engine Cooling System,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Cooling System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-BODY-CLEANER-AIR-CLEANER-HOUSING,Nissan vehicles – YD25 engine - BODY-CLEANER (Air cleaner housing),Engine Cooling System,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Cooling System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-PUMP-ASSY-WATER-WATER-PUMP,Nissan vehicles – YD25 engine - PUMP ASSY-WATER (Water pump),Engine Cooling System,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Cooling System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-WATER-TEMPERATURE-SENSOR,Nissan vehicles – YD25 engine - Water temperature sensor,Engine Cooling System,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Cooling System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-ENGINE-COOLANT,Nissan vehicles – YD25 engine - ENGINE COOLANT,Engine Cooling System,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Cooling System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-GASKET-WATER-PU-WATER-PUMP-GASKET,Nissan vehicles – YD25 engine - GASKET-WATER PU (Water pump gasket),Engine Cooling System,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Cooling System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-TANK-ASSY-WS-WASH-WIPER-TANK-TANK,Nissan vehicles – YD25 engine - TANK ASSY -WS WASH (Wiper tank tank),Engine Cooling System,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Cooling System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-FILTER-ASSY-OIL-OIL-FILTER,Nissan vehicles – YD25 engine - FILTER ASSY-OIL (Oil filter),Engine Oil System,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Oil System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-CAP-ASSY-OIL-FI-OIL-FILLER-CAP,Nissan vehicles – YD25 engine - CAP ASSY-OIL FI (Oil filler cap),Engine Oil System,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Oil System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-HOSE-WATER-OIL-COOLER-PIPE,Nissan vehicles – YD25 engine - HOSE-WATER (Oil cooler pipe),Engine Oil System,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Oil System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-COOLER-OIL-OIL-COOLER,Nissan vehicles – YD25 engine - COOLER OIL (Oil cooler),Engine Oil System,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Oil System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-STRAINER-OIL-OIL-STRAINER,Nissan vehicles – YD25 engine - STRAINER OIL (Oil strainer),Engine Oil System,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Oil System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-GAUGE-OIL-LEVEL-DIPSTICK,Nissan vehicles – YD25 engine - GAUGE OIL LEVEL (Dipstick),Engine Oil System,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Oil System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-PAN-ASSY-OIL-OIL-PAN,Nissan vehicles – YD25 engine - PAN ASSY-OIL (Oil pan),Engine Oil System,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Oil System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-BRACKET-OIL-FIL-OIL-FILTER-BRACKET,Nissan vehicles – YD25 engine - BRACKET-OIL FIL (Oil filter bracket),Engine Oil System,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Oil System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-WASHER-DRAIN-DRAIN-PLUG-WASHER,Nissan vehicles – YD25 engine - WASHER DRAIN (Drain plug washer),Engine Oil System,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Oil System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-SPARK-PLUGS,Nissan vehicles – YD25 engine - SPARK PLUGS,Engine Oil System,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Engine Oil System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-MFLR-ASSY-EXHAUST-PIPE-COMPLETE-SILENCERS-PIPES-ETC,"Nissan vehicles – YD25 engine - MFLR ASSY (Exhaust pipe complete( Silencers,pipes etc))",Exhaust System,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Exhaust System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-CONVERTER-ASSY-CATALYTIC-CONVERTER,Nissan vehicles – YD25 engine - CONVERTER ASSY (Catalytic converter),Exhaust System,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Exhaust System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-BOLT-HEX-HD-EXHAUST-BOLT,Nissan vehicles – YD25 engine - BOLT HEX HD (Exhaust bolt),Exhaust System,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Exhaust System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-SCR-HEX-HD-PP-W-EXHAUST-BOLT,Nissan vehicles – YD25 engine - SCR-HEX HD PP W (Exhaust bolt),Exhaust System,Set,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Exhaust System; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-CLAMP-EXH-MTG-EXHAUST-CLAMP,Nissan vehicles – YD25 engine - CLAMP-EXH MTG (exhaust clamp),Exhaust System,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Exhaust System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-GASKET-EXHAUST-BIG-EXHAUST-MANIFOLD-GASKET,"Nissan vehicles – YD25 engine - Gasket, exhaust Big (Exhaust manifold gasket)",Exhaust System,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Exhaust System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-BRACKET-EXH-M-EXHAUST-MOUNTING-BRACKET,Nissan vehicles – YD25 engine - Bracket - Exh M (Exhaust mounting bracket),Exhaust System,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Exhaust System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-INSUL-EXH-MTG-EXHAUST-MOUNTING,Nissan vehicles – YD25 engine - INSUL EXH MTG (Exhaust mounting),Exhaust System,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Exhaust System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-MNTG-BRACKET-EXHAUST-MOUNTING-FRONT,"Nissan vehicles – YD25 engine - MNTG Bracket (Exhaust mounting, front)",Exhaust System,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Exhaust System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-BRKT-EXH-MTG-EXHAUST-PIPE-BRACKET,Nissan vehicles – YD25 engine - BRKT EXH MTG (Exhaust pipe bracket),Exhaust System,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Exhaust System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-INSUL-HEAT-EXH-EXHAUST-INSULATOR,Nissan vehicles – YD25 engine - Insul-heat Exh (Exhaust insulator),Exhaust System,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Exhaust System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-INJECTOR-FUEL-INJECTOR-NOZZLE-COMPLETE,"Nissan vehicles – YD25 engine - INJECTOR-FUEL (Injector Nozzle, complete)",Fuel Supply System,Set,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Fuel Supply System; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VEHICLES-YD25-ENGINE-16401-VC10C-COVER-UPPER-FUEL-LIFT-PUMP,Nissan vehicles – YD25 engine - 16401-VC10C COVER-UPPER (Fuel Lift pump),Fuel Supply System,PCS,Vehicle applicability: Nissan vehicles – YD25 engine; System category: Fuel Supply System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
