Vehicle Group,full item name,System Category,Item Name,item group,Unit,Price VAT tax Excl (source),VAT tax,price VAT tax Incl (source)
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Maintenance free battery N70 ( 1,Electrical System,Maintenance free battery N70 ( 1,Auto Parts,Pc,"745,763.00","134,237.00","880,000.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Door mirror switches,Electrical System,Door mirror switches,Auto Parts,Pc,"1,245,788.00","224,242.00","1,470,030.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Auto bulbs,Electrical System,Auto bulbs,Auto Parts,Pc,"196,419.00","35,355.00","231,774.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Radio as specified in the vehicle,Electrical System,Radio as specified in the vehicle,Auto Parts,Pc,"9,295,022.00","1,673,104.00","10,968,126.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Side Mirror Assembly - set,Electrical System,Side Mirror Assembly - set,Auto Parts,Pc,"3,186,057.00","573,490.00","3,759,547.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Wind Screen,Electrical System,Wind Screen,Auto Parts,Pc,"3,149,474.00","566,905.00","3,716,379.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Mad flap,Electrical System,Mad flap,Auto Parts,Pc,"791,683.00","142,503.00","934,186.00"
Nissan Patrol Y61 – ZD30 engine,"Nissan Patrol Y61 – ZD30 engine Door Glass (Driver, co-driver, rea",Electrical System,"Door Glass (Driver, co-driver, rea",Auto Parts,Pc,"791,683.00","142,503.00","934,186.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Front grill,Electrical System,Front grill,Auto Parts,Pc,"1,529,388.00","275,290.00","1,804,678.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Door handle,Electrical System,Door handle,Auto Parts,Pc,"594,599.00","107,028.00","701,627.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Radio Aerial,Electrical System,Radio Aerial,Auto Parts,Pc,"794,722.00","143,050.00","937,772.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Door locks,Electrical System,Door locks,Auto Parts,Pc,"358,098.00","64,458.00","422,555.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Front bumper,Electrical System,Front bumper,Auto Parts,Pc,"2,030,779.00","365,540.00","2,396,320.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Rear bumper,Electrical System,Rear bumper,Auto Parts,Pc,"1,726,199.00","310,716.00","2,036,915.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Bonnet Cable,Electrical System,Bonnet Cable,Auto Parts,Pc,"335,530.00","60,395.00","395,925.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Reflectors,Electrical System,Reflectors,Auto Parts,Set,"99,355.00","17,884.00","117,239.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Driving Mirror,Electrical System,Driving Mirror,Auto Parts,Pc,"761,980.00","137,156.00","899,136.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Sun Visor,Electrical System,Sun Visor,Auto Parts,Pc,"377,490.00","67,948.00","445,439.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Fuel tank cover,Electrical System,Fuel tank cover,Auto Parts,Pc,"255,262.00","45,947.00","301,209.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Water washers,Electrical System,Water washers,Auto Parts,Pc,"71,937.00","12,949.00","84,886.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Jack -,Electrical System,Jack -,Auto Parts,Pc,"1,433,193.00","257,975.00","1,691,168.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Wheel Spanner,Electrical System,Wheel Spanner,Auto Parts,Pc,"216,955.00","39,052.00","256,007.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Jack - Handle,Electrical System,Jack - Handle,Auto Parts,Pc,"220,301.00","39,654.00","259,955.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Warning Triangle,Electrical System,Warning Triangle,Auto Parts,Pc,"135,484.00","24,387.00","159,871.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Body Mountings,Other Miscellaneous Parts,Body Mountings,Auto Parts,Pc,"327,421.00","58,936.00","386,357.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Flasher Circuit,Other Miscellaneous Parts,Flasher Circuit,Auto Parts,Pc,"286,741.00","51,613.00","338,354.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Door winding machine,Other Miscellaneous Parts,Door winding machine,Auto Parts,Pc,"748,784.00","134,781.00","883,565.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Bonnet mounting,Other Miscellaneous Parts,Bonnet mounting,Auto Parts,Pc,"38,939.00","7,009.00","45,948.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Bonnet lock,Other Miscellaneous Parts,Bonnet lock,Auto Parts,Pc,"299,613.00","53,930.00","353,543.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Bulbs (12v double filament),Other Miscellaneous Parts,Bulbs (12v double filament),Auto Parts,Pc,"31,001.00","5,580.00","36,581.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Bulbs (12v single filament),Other Miscellaneous Parts,Bulbs (12v single filament),Auto Parts,Pc,"6,675.00","1,201.00","7,876.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Bulbs (24v double filament),Other Miscellaneous Parts,Bulbs (24v double filament),Auto Parts,Pc,"27,097.00","4,877.00","31,974.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Bulbs (24v single filament),Other Miscellaneous Parts,Bulbs (24v single filament),Auto Parts,Pc,"6,774.00","1,219.00","7,994.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Bulbs (halogen for headlamps),Other Miscellaneous Parts,Bulbs (halogen for headlamps),Auto Parts,Pc,"75,488.00","13,588.00","89,076.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Cotter Pin,Other Miscellaneous Parts,Cotter Pin,Auto Parts,Pc,802,144,947
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Dashboard,Other Miscellaneous Parts,Dashboard,Auto Parts,Pc,"6,074,158.00","1,093,348.00","7,167,506.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Door - front,Other Miscellaneous Parts,Door - front,Auto Parts,Pc,"4,676,062.00","841,691.00","5,517,754.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Door - hind gate,Other Miscellaneous Parts,Door - hind gate,Auto Parts,Pc,"4,629,920.00","833,386.00","5,463,305.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Door - rear,Other Miscellaneous Parts,Door - rear,Auto Parts,Pc,"3,759,130.00","676,643.00","4,435,773.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Drag link,Other Miscellaneous Parts,Drag link,Auto Parts,Pc,"2,288,773.00","411,979.00","2,700,752.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Floor carpets,Other Miscellaneous Parts,Floor carpets,Auto Parts,Set,"1,468,547.00","264,338.00","1,732,886.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Horn,Other Miscellaneous Parts,Horn,Auto Parts,Pc,"518,001.00","93,240.00","611,242.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Rivets,Other Miscellaneous Parts,Rivets,Auto Parts,Pc,"27,638.00","4,975.00","32,613.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Seat covers,Other Miscellaneous Parts,Seat covers,Auto Parts,Set,"5,300,000.00","954,000.00","6,254,000.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Shims,Other Miscellaneous Parts,Shims,Auto Parts,Pc,"42,916.00","7,725.00","50,641.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Studs,Other Miscellaneous Parts,Studs,Auto Parts,Pc,"27,177.00","4,892.00","32,069.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Bull bars,Other Miscellaneous Parts,Bull bars,Auto Parts,Pc,"8,028,406.00","1,445,113.00","9,473,519.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Tow bars,Other Miscellaneous Parts,Tow bars,Auto Parts,Pc,"6,640,534.00","1,195,296.00","7,835,830.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Boot lock & keys,Other Miscellaneous Parts,Boot lock & keys,Auto Parts,Pc,"651,035.00","117,186.00","768,222.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine central locking switch,Other Miscellaneous Parts,central locking switch,Auto Parts,Pc,"1,580,645.00","284,516.00","1,865,161.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Drivers seat belts,Other Miscellaneous Parts,Drivers seat belts,Auto Parts,Pc,"1,670,975.00","300,775.00","1,971,750.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine First Aid kit,Other Miscellaneous Parts,First Aid kit,Auto Parts,Pc,"135,484.00","24,387.00","159,871.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Door mirror glasses,Other Miscellaneous Parts,Door mirror glasses,Auto Parts,Pc,"312,962.00","56,333.00","369,295.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Door glasses,Other Miscellaneous Parts,Door glasses,Auto Parts,Pc,"2,386,914.00","429,645.00","2,816,558.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Rear view mirrors,Other Miscellaneous Parts,Rear view mirrors,Auto Parts,Pc,"761,980.00","137,156.00","899,136.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Sun roof glasses,Other Miscellaneous Parts,Sun roof glasses,Auto Parts,Pc,"6,099,884.00","1,097,979.00","7,197,863.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Bumpers,Other Miscellaneous Parts,Bumpers,Auto Parts,Pc,"2,030,779.00","365,540.00","2,396,320.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Bumper cross member,Other Miscellaneous Parts,Bumper cross member,Auto Parts,Pc,"2,503,253.00","450,585.00","2,953,838.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Side steps,Other Miscellaneous Parts,Side steps,Auto Parts,Pc,"6,760,645.00","1,216,916.00","7,977,561.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Four wheel drive locks,Other Miscellaneous Parts,Four wheel drive locks,Auto Parts,Pc,"3,465,748.00","623,835.00","4,089,582.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Transport charges in case of Brea,Other Miscellaneous Parts,Transport charges in case of Brea,Auto Parts,KM,"10,000.00","1,800.00","11,800.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Engine oil (Diesel engine oil),Service,Engine oil (Diesel engine oil),Auto Parts,Litre,"237,257.00","42,706.00","279,964.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Brake fluid,Service,Brake fluid,Auto Parts,0.25L,"19,090.00","3,436.00","22,526.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Transmission oil GL4 75-W85,Service,Transmission oil GL4 75-W85,Auto Parts,Litre,"205,886.00","37,059.00","242,946.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine Coolant Total,Service,Coolant Total,Auto Parts,Litre,"422,592.00","76,067.00","498,659.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine ATF FLUIDMATIC D2 1L,Service,ATF FLUIDMATIC D2 1L,Auto Parts,Litre,"70,905.00","12,763.00","83,667.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine FILTER ASSY-OIL,Sundry,FILTER ASSY-OIL,Auto Parts,PC,"116,319.00","20,937.00","65,231.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine FILTER ASSY-FUE,Sundry,FILTER ASSY-FUE,Auto Parts,PC,"375,647.00","67,616.00","217,276.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine ELEMENT ASSY,Sundry,ELEMENT ASSY,Auto Parts,PC,"371,854.00","66,934.00","438,788.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine GEAR OIL-HYPOID 1L(Fr Diff),Sundry,GEAR OIL-HYPOID 1L(Fr Diff),Auto Parts,Litre,"300,559.00","54,101.00","89,603.00"
Nissan Patrol Y61 – ZD30 engine,Nissan Patrol Y61 – ZD30 engine WASHER DRAIN,Sundry,WASHER DRAIN,Auto Parts,PC,"6,273.00","1,129.00","7,403.00"
Ford vehicles – T6,Ford vehicles – T6 ABS steel pin,Brake System,ABS steel pin,Auto Parts,PCS,"189,532.00","34,116.00","223,648.00"
Ford vehicles – T6,Ford vehicles – T6 ABS sensor front,Brake System,ABS sensor front,Auto Parts,PCS,"327,226.00","58,901.00","386,126.00"
Ford vehicles – T6,Ford vehicles – T6 ABS Sensor rear,Brake System,ABS Sensor rear,Auto Parts,PCS,"346,839.00","62,431.00","409,270.00"
Ford vehicles – T6,Ford vehicles – T6 Brake booster,Brake System,Brake booster,Auto Parts,PCS,"1,371,613.00","246,890.00","1,618,503.00"
Ford vehicles – T6,Ford vehicles – T6 Carrier caliper BKT,Brake System,Carrier caliper BKT,Auto Parts,PCS,"824,387.00","148,390.00","972,777.00"
Ford vehicles – T6,Ford vehicles – T6 Caliper kit Repair,Brake System,Caliper kit Repair,Auto Parts,PCS,"824,387.00","148,390.00","972,777.00"
Ford vehicles – T6,Ford vehicles – T6 Brake caliper,Brake System,Brake caliper,Auto Parts,PCS,"824,387.00","148,390.00","972,777.00"
Ford vehicles – T6,Ford vehicles – T6 Brake disc,Brake System,Brake disc,Auto Parts,PCS,"794,323.00","142,978.00","937,301.00"
Ford vehicles – T6,Ford vehicles – T6 Brake Drum,Brake System,Brake Drum,Auto Parts,PCS,"1,479,355.00","266,284.00","1,745,639.00"
Ford vehicles – T6,Ford vehicles – T6 Brake light switche,Brake System,Brake light switche,Auto Parts,PCS,"193,032.00","34,746.00","227,778.00"
Ford vehicles – T6,Ford vehicles – T6 Brake shoes,Brake System,Brake shoes,Auto Parts,PCS,"1,181,032.00","212,586.00","1,393,618.00"
Ford vehicles – T6,Ford vehicles – T6 Brake pads,Brake System,Brake pads,Auto Parts,PCS,"904,387.00","162,790.00","1,067,177.00"
Ford vehicles – T6,Ford vehicles – T6 Brake servo,Brake System,Brake servo,Auto Parts,PCS,"1,371,613.00","246,890.00","1,618,503.00"
Ford vehicles – T6,Ford vehicles – T6 Brake Pump,Brake System,Brake Pump,Auto Parts,PCS,"6,319,355.00","1,137,484.00","7,456,839.00"
Ford vehicles – T6,Ford vehicles – T6 Tube slave cylinder,Brake System,Tube slave cylinder,Auto Parts,PCS,"623,351.00","112,203.00","735,554.00"
Ford vehicles – T6,Ford vehicles – T6 Slave cylinder,Brake System,Slave cylinder,Auto Parts,PCS,"470,829.00","84,749.00","555,578.00"
Ford vehicles – T6,Ford vehicles – T6 Master cylinder,Brake System,Master cylinder,Auto Parts,PCS,"511,291.00","92,032.00","603,324.00"
Ford vehicles – T6,Ford vehicles – T6 Park Brake Lever Handle,Brake System,Park Brake Lever Handle,Auto Parts,PCS,"97,560.00","17,561.00","115,121.00"
Ford vehicles – T6,Ford vehicles – T6 Hand brake cables,Brake System,Hand brake cables,Auto Parts,PCS,"658,194.00","118,475.00","776,668.00"
Ford vehicles – T6,Ford vehicles – T6 Master cylinder kit,Brake System,Master cylinder kit,Auto Parts,PCS,"1,153,290.00","207,592.00","1,360,883.00"
Ford vehicles – T6,Ford vehicles – T6 Skimming disc,Brake System,Skimming disc,Auto Parts,L/S,"80,645.00","14,516.00","95,161.00"
Ford vehicles – T6,Ford vehicles – T6 Skimming drum,Brake System,Skimming drum,Auto Parts,L/S,"80,645.00","14,516.00","95,161.00"
Ford vehicles – T6,Ford vehicles – T6 Wheel Cylinder repair kit,Brake System,Wheel Cylinder repair kit,Auto Parts,PCS,"432,129.00","77,783.00","509,912.00"
Ford vehicles – T6,Ford vehicles – T6 Return spring brakes,Brake System,Return spring brakes,Auto Parts,PCS,"16,522.00","2,974.00","19,496.00"
Ford vehicles – T6,Ford vehicles – T6 Archor pin,Brake System,Archor pin,Auto Parts,PCS,"24,727.00","4,451.00","29,178.00"
Ford vehicles – T6,Ford vehicles – T6 Brake shims,Brake System,Brake shims,Auto Parts,PCS,"22,288.00","4,012.00","26,300.00"
Ford vehicles – T6,Ford vehicles – T6 Brake bolts,Brake System,Brake bolts,Auto Parts,PCS,"44,636.00","8,035.00","52,671.00"
Ford vehicles – T6,Ford vehicles – T6 Brake flexible pipes,Brake System,Brake flexible pipes,Auto Parts,PCS,"194,065.00","34,932.00","228,996.00"
Ford vehicles – T6,Ford vehicles – T6 Wheel bearing seals,Brake System,Wheel bearing seals,Auto Parts,PCS,"59,233.00","10,662.00","69,895.00"
Ford vehicles – T6,"Ford vehicles – T6 Wheel locking nuts,Washers & Pin",Brake System,"Wheel locking nuts,Washers & Pin",Auto Parts,PCS,"132,540.00","23,857.00","156,397.00"
Ford vehicles – T6,Ford vehicles – T6 Wheel bearings,Brake System,Wheel bearings,Auto Parts,PCS,"483,305.00","86,995.00","570,300.00"
Ford vehicles – T6,Ford vehicles – T6 Wheel cap,Brake System,Wheel cap,Auto Parts,PCS,"178,036.00","32,046.00","210,082.00"
Ford vehicles – T6,Ford vehicles – T6 Wheel Cylinder,Brake System,Wheel Cylinder,Auto Parts,PCS,"432,129.00","77,783.00","509,912.00"
Ford vehicles – T6,Ford vehicles – T6 Engine service ( New engine- state the com,Engine Parts,Engine service ( New engine- state the com,Auto Parts,PCS,"35,178,741.00","6,332,173.00","41,510,914.00"
Ford vehicles – T6,Ford vehicles – T6 Hose oil cooler,Engine Parts,Hose oil cooler,Auto Parts,PCS,"492,971.00","88,735.00","581,706.00"
Ford vehicles – T6,Ford vehicles – T6 Oil switch T6,Engine Parts,Oil switch T6,Auto Parts,PCS,"44,846.00","8,072.00","52,918.00"
Ford vehicles – T6,Ford vehicles – T6 Pulley Asy-Tension,Engine Parts,Pulley Asy-Tension,Auto Parts,PCS,"199,871.00","35,977.00","235,848.00"
Ford vehicles – T6,Ford vehicles – T6 Tensioner - Drive Belt,Engine Parts,Tensioner - Drive Belt,Auto Parts,PCS,"789,023.00","142,024.00","931,047.00"
Ford vehicles – T6,Ford vehicles – T6 Tensioner 1,Engine Parts,Tensioner 1,Auto Parts,PCS,"104,753.00","18,856.00","123,609.00"
Ford vehicles – T6,Ford vehicles – T6 Tensioner 2,Engine Parts,Tensioner 2,Auto Parts,PCS,"211,193.00","38,015.00","249,208.00"
Ford vehicles – T6,Ford vehicles – T6 Guide 1,Engine Parts,Guide 1,Auto Parts,PCS,"94,638.00","17,035.00","111,673.00"
Ford vehicles – T6,Ford vehicles – T6 Guide 2,Engine Parts,Guide 2,Auto Parts,PCS,"94,638.00","17,035.00","111,673.00"
Ford vehicles – T6,Ford vehicles – T6 Rail guide,Engine Parts,Rail guide,Auto Parts,PCS,"76,767.00","13,818.00","90,585.00"
Ford vehicles – T6,Ford vehicles – T6 HOS Asy HTR INLET,Engine Parts,HOS Asy HTR INLET,Auto Parts,PCS,"477,548.00","85,959.00","563,507.00"
Ford vehicles – T6,Ford vehicles – T6 HOS Tub Asy HTR OL,Engine Parts,HOS Tub Asy HTR OL,Auto Parts,PCS,"492,971.00","88,735.00","581,706.00"
Ford vehicles – T6,Ford vehicles – T6 Common rail assy,Engine Parts,Common rail assy,Auto Parts,PCS,"4,493,498.00","808,830.00","5,302,327.00"
Ford vehicles – T6,Ford vehicles – T6 Sensor camshaft,Engine Parts,Sensor camshaft,Auto Parts,PCS,"354,993.00","63,899.00","418,891.00"
Ford vehicles – T6,Ford vehicles – T6 Sensor cankshaft POSIT,Engine Parts,Sensor cankshaft POSIT,Auto Parts,PCS,"356,634.00","64,194.00","420,828.00"
Ford vehicles – T6,Ford vehicles – T6 Glow plug,Engine Parts,Glow plug,Auto Parts,PCS,"109,924.00","19,786.00","129,710.00"
Ford vehicles – T6,Ford vehicles – T6 Seal oil crankshaft front,Engine Parts,Seal oil crankshaft front,Auto Parts,PCS,"200,628.00","36,113.00","236,741.00"
Ford vehicles – T6,"Ford vehicles – T6 Belt ( fan. Ac pump, Water pump, Alternato",Engine Parts,"Belt ( fan. Ac pump, Water pump, Alternato",Auto Parts,PCS,"164,548.00","29,619.00","194,167.00"
Ford vehicles – T6,Ford vehicles – T6 Timing chain,Engine Parts,Timing chain,Auto Parts,PCS,"734,623.00","132,232.00","866,855.00"
Ford vehicles – T6,Ford vehicles – T6 Air conditioner belts,Engine Parts,Air conditioner belts,Auto Parts,PCS,"164,548.00","29,619.00","194,167.00"
Ford vehicles – T6,Ford vehicles – T6 Timing chain,Engine Parts,Timing chain,Auto Parts,PCS,"734,623.00","132,232.00","866,855.00"
Ford vehicles – T6,Ford vehicles – T6 Oil balancer seals,Engine Parts,Oil balancer seals,Auto Parts,PCS,"200,628.00","36,113.00","236,741.00"
